,Unnamed: 0,value,iteration,algorithm,replicate
0,0.0,47045.33474163245,0,GA,0
1,1.0,47045.33474163245,1,GA,0
2,2.0,47045.33474163245,2,GA,0
3,3.0,47045.33474163245,3,GA,0
4,4.0,47045.33474163245,4,GA,0
5,5.0,47045.33474163245,5,GA,0
6,6.0,47045.33474163245,6,GA,0
7,7.0,47045.33474163245,7,GA,0
8,8.0,47045.33474163245,8,GA,0
9,9.0,47045.33474163245,9,GA,0
10,10.0,47045.33474163245,10,GA,0
11,11.0,1046122.1568457504,0,GA,1
12,12.0,1046122.1568457504,1,GA,1
13,13.0,1046122.1568457504,2,GA,1
14,14.0,1046122.1568457504,3,GA,1
15,15.0,1046122.1568457504,4,GA,1
16,16.0,1046122.1568457504,5,GA,1
17,17.0,1046122.1568457504,6,GA,1
18,18.0,1046122.1568457504,7,GA,1
19,19.0,1046122.1568457504,8,GA,1
20,20.0,1046122.1568457504,9,GA,1
21,21.0,1046122.1568457504,10,GA,1
22,22.0,-1531598.8696176866,0,GA,2
23,23.0,-1531598.8696176866,1,GA,2
24,24.0,-1531598.8696176866,2,GA,2
25,25.0,-1531598.8696176866,3,GA,2
26,26.0,-1531598.8696176866,4,GA,2
27,27.0,-1531598.8696176866,5,GA,2
28,28.0,-1531598.8696176866,6,GA,2
29,29.0,-1531598.8696176866,7,GA,2
30,30.0,-1531598.8696176866,8,GA,2
31,31.0,-1531598.8696176866,9,GA,2
32,32.0,-1531598.8696176866,10,GA,2
33,33.0,2386144.801955985,0,GA,3
34,34.0,2386144.801955985,1,GA,3
35,35.0,2386144.801955985,2,GA,3
36,36.0,2386144.801955985,3,GA,3
37,37.0,2386144.801955985,4,GA,3
38,38.0,2386144.801955985,5,GA,3
39,39.0,2386144.801955985,6,GA,3
40,40.0,2386144.801955985,7,GA,3
41,41.0,2386144.801955985,8,GA,3
42,42.0,2386144.801955985,9,GA,3
43,43.0,2386144.801955985,10,GA,3
44,44.0,1065859.0442200126,0,GA,4
45,45.0,1065859.0442200126,1,GA,4
46,46.0,1065859.0442200126,2,GA,4
47,47.0,1065859.0442200126,3,GA,4
48,48.0,1065859.0442200126,4,GA,4
49,49.0,1065859.0442200126,5,GA,4
50,50.0,1065859.0442200126,6,GA,4
51,51.0,1065859.0442200126,7,GA,4
52,52.0,1065859.0442200126,8,GA,4
53,53.0,1065859.0442200126,9,GA,4
54,54.0,1065859.0442200126,10,GA,4
55,55.0,4915886.127114551,0,GA,5
56,56.0,2948782.320984513,1,GA,5
57,57.0,2948782.320984513,2,GA,5
58,58.0,2948782.320984513,3,GA,5
59,59.0,2948782.320984513,4,GA,5
60,60.0,2948782.320984513,5,GA,5
61,61.0,2948782.320984513,6,GA,5
62,62.0,2948782.320984513,7,GA,5
63,63.0,2948782.320984513,8,GA,5
64,64.0,2277555.737634728,9,GA,5
65,65.0,2277555.737634728,10,GA,5
66,66.0,4032838.301301678,0,GA,6
67,67.0,3262014.49430696,1,GA,6
68,68.0,3262014.49430696,2,GA,6
69,69.0,3262014.49430696,3,GA,6
70,70.0,3262014.49430696,4,GA,6
71,71.0,3262014.49430696,5,GA,6
72,72.0,3262014.49430696,6,GA,6
73,73.0,3262014.49430696,7,GA,6
74,74.0,3262014.49430696,8,GA,6
75,75.0,3262014.49430696,9,GA,6
76,76.0,3262014.49430696,10,GA,6
77,77.0,1520050.165012746,0,GA,7
78,78.0,1520050.165012746,1,GA,7
79,79.0,1520050.165012746,2,GA,7
80,80.0,1520050.165012746,3,GA,7
81,81.0,1520050.165012746,4,GA,7
82,82.0,1520050.165012746,5,GA,7
83,83.0,1520050.165012746,6,GA,7
84,84.0,1520050.165012746,7,GA,7
85,85.0,1520050.165012746,8,GA,7
86,86.0,1520050.165012746,9,GA,7
87,87.0,1520050.165012746,10,GA,7
88,88.0,1977555.137327736,0,GA,8
89,89.0,1977555.137327736,1,GA,8
90,90.0,1977555.137327736,2,GA,8
91,91.0,1977555.137327736,3,GA,8
92,92.0,1977555.137327736,4,GA,8
93,93.0,1977555.137327736,5,GA,8
94,94.0,1977555.137327736,6,GA,8
95,95.0,1977555.137327736,7,GA,8
96,96.0,1977555.137327736,8,GA,8
97,97.0,1977555.137327736,9,GA,8
98,98.0,1977555.137327736,10,GA,8
99,99.0,-576886.7527019307,0,GA,9
100,100.0,-576886.7527019307,1,GA,9
101,101.0,-576886.7527019307,2,GA,9
102,102.0,-576886.7527019307,3,GA,9
103,103.0,-576886.7527019307,4,GA,9
104,104.0,-576886.7527019307,5,GA,9
105,105.0,-576886.7527019307,6,GA,9
106,106.0,-576886.7527019307,7,GA,9
107,107.0,-576886.7527019307,8,GA,9
108,108.0,-576886.7527019307,9,GA,9
109,109.0,-576886.7527019307,10,GA,9
110,110.0,47045.33474163245,0,DE best1bin,0
111,111.0,47045.33474163245,1,DE best1bin,0
112,112.0,47045.33474163245,2,DE best1bin,0
113,113.0,47045.33474163245,3,DE best1bin,0
114,114.0,47045.33474163245,4,DE best1bin,0
115,115.0,47045.33474163245,5,DE best1bin,0
116,116.0,47045.33474163245,6,DE best1bin,0
117,117.0,47045.33474163245,7,DE best1bin,0
118,118.0,47045.33474163245,8,DE best1bin,0
119,119.0,47045.33474163245,9,DE best1bin,0
120,120.0,47045.33474163245,10,DE best1bin,0
121,121.0,1046122.1568457504,0,DE best1bin,1
122,122.0,1046122.1568457504,1,DE best1bin,1
123,123.0,1046122.1568457504,2,DE best1bin,1
124,124.0,1046122.1568457504,3,DE best1bin,1
125,125.0,1046122.1568457504,4,DE best1bin,1
126,126.0,1046122.1568457504,5,DE best1bin,1
127,127.0,1046122.1568457504,6,DE best1bin,1
128,128.0,1046122.1568457504,7,DE best1bin,1
129,129.0,1046122.1568457504,8,DE best1bin,1
130,130.0,1046122.1568457504,9,DE best1bin,1
131,131.0,1046122.1568457504,10,DE best1bin,1
132,132.0,-1531598.8696176866,0,DE best1bin,2
133,133.0,-1531598.8696176866,1,DE best1bin,2
134,134.0,-1531598.8696176866,2,DE best1bin,2
135,135.0,-1531598.8696176866,3,DE best1bin,2
136,136.0,-1531598.8696176866,4,DE best1bin,2
137,137.0,-1531598.8696176866,5,DE best1bin,2
138,138.0,-1531598.8696176866,6,DE best1bin,2
139,139.0,-1531598.8696176866,7,DE best1bin,2
140,140.0,-1531598.8696176866,8,DE best1bin,2
141,141.0,-1531598.8696176866,9,DE best1bin,2
142,142.0,-1531598.8696176866,10,DE best1bin,2
143,143.0,2386144.801955985,0,DE best1bin,3
144,144.0,2386144.801955985,1,DE best1bin,3
145,145.0,2386144.801955985,2,DE best1bin,3
146,146.0,1748192.3778809614,3,DE best1bin,3
147,147.0,1748192.3778809614,4,DE best1bin,3
148,148.0,1500091.3780052855,5,DE best1bin,3
149,149.0,1500091.3780052855,6,DE best1bin,3
150,150.0,1423999.361109747,7,DE best1bin,3
151,151.0,1423999.361109747,8,DE best1bin,3
152,152.0,1423999.361109747,9,DE best1bin,3
153,153.0,1423999.361109747,10,DE best1bin,3
154,154.0,1065859.0442200126,0,DE best1bin,4
155,155.0,1065859.0442200126,1,DE best1bin,4
156,156.0,1065859.0442200126,2,DE best1bin,4
157,157.0,1065859.0442200126,3,DE best1bin,4
158,158.0,930063.816422569,4,DE best1bin,4
159,159.0,930063.816422569,5,DE best1bin,4
160,160.0,930063.816422569,6,DE best1bin,4
161,161.0,930063.816422569,7,DE best1bin,4
162,162.0,930063.816422569,8,DE best1bin,4
163,163.0,930063.816422569,9,DE best1bin,4
164,164.0,930063.816422569,10,DE best1bin,4
165,165.0,4915886.127114551,0,DE best1bin,5
166,166.0,4915886.127114551,1,DE best1bin,5
167,167.0,1592835.8253976027,2,DE best1bin,5
168,168.0,1592835.8253976027,3,DE best1bin,5
169,169.0,1592835.8253976027,4,DE best1bin,5
170,170.0,1592835.8253976027,5,DE best1bin,5
171,171.0,859480.4253344652,6,DE best1bin,5
172,172.0,859480.4253344652,7,DE best1bin,5
173,173.0,859480.4253344652,8,DE best1bin,5
174,174.0,859480.4253344652,9,DE best1bin,5
175,175.0,859480.4253344652,10,DE best1bin,5
176,176.0,4032838.301301678,0,DE best1bin,6
177,177.0,3567039.8767359024,1,DE best1bin,6
178,178.0,3567039.8767359024,2,DE best1bin,6
179,179.0,1907070.0296604095,3,DE best1bin,6
180,180.0,1907070.0296604095,4,DE best1bin,6
181,181.0,1907070.0296604095,5,DE best1bin,6
182,182.0,1907070.0296604095,6,DE best1bin,6
183,183.0,1907070.0296604095,7,DE best1bin,6
184,184.0,1907070.0296604095,8,DE best1bin,6
185,185.0,1907070.0296604095,9,DE best1bin,6
186,186.0,1907070.0296604095,10,DE best1bin,6
187,187.0,1520050.165012746,0,DE best1bin,7
188,188.0,1520050.165012746,1,DE best1bin,7
189,189.0,1520050.165012746,2,DE best1bin,7
190,190.0,1245550.5444424297,3,DE best1bin,7
191,191.0,1245550.5444424297,4,DE best1bin,7
192,192.0,1245550.5444424297,5,DE best1bin,7
193,193.0,1245550.5444424297,6,DE best1bin,7
194,194.0,1245550.5444424297,7,DE best1bin,7
195,195.0,1245550.5444424297,8,DE best1bin,7
196,196.0,1245550.5444424297,9,DE best1bin,7
197,197.0,1245550.5444424297,10,DE best1bin,7
198,198.0,1977555.137327736,0,DE best1bin,8
199,199.0,1977555.137327736,1,DE best1bin,8
200,200.0,1977555.137327736,2,DE best1bin,8
201,201.0,1977555.137327736,3,DE best1bin,8
202,202.0,1977555.137327736,4,DE best1bin,8
203,203.0,1977555.137327736,5,DE best1bin,8
204,204.0,1977555.137327736,6,DE best1bin,8
205,205.0,1977555.137327736,7,DE best1bin,8
206,206.0,1977555.137327736,8,DE best1bin,8
207,207.0,1977555.137327736,9,DE best1bin,8
208,208.0,1977555.137327736,10,DE best1bin,8
209,209.0,-576886.7527019307,0,DE best1bin,9
210,210.0,-576886.7527019307,1,DE best1bin,9
211,211.0,-576886.7527019307,2,DE best1bin,9
212,212.0,-576886.7527019307,3,DE best1bin,9
213,213.0,-576886.7527019307,4,DE best1bin,9
214,214.0,-576886.7527019307,5,DE best1bin,9
215,215.0,-576886.7527019307,6,DE best1bin,9
216,216.0,-576886.7527019307,7,DE best1bin,9
217,217.0,-576886.7527019307,8,DE best1bin,9
218,218.0,-576886.7527019307,9,DE best1bin,9
219,219.0,-576886.7527019307,10,DE best1bin,9
220,220.0,47045.33474163245,0,PSO,0
221,221.0,47045.33474163245,1,PSO,0
222,222.0,47045.33474163245,2,PSO,0
223,223.0,47045.33474163245,3,PSO,0
224,224.0,47045.33474163245,4,PSO,0
225,225.0,47045.33474163245,5,PSO,0
226,226.0,47045.33474163245,6,PSO,0
227,227.0,47045.33474163245,7,PSO,0
228,228.0,47045.33474163245,8,PSO,0
229,229.0,47045.33474163245,9,PSO,0
230,230.0,47045.33474163245,10,PSO,0
231,231.0,1046122.1568457504,0,PSO,1
232,232.0,1046122.1568457504,1,PSO,1
233,233.0,1046122.1568457504,2,PSO,1
234,234.0,1046122.1568457504,3,PSO,1
235,235.0,1046122.1568457504,4,PSO,1
236,236.0,1046122.1568457504,5,PSO,1
237,237.0,1046122.1568457504,6,PSO,1
238,238.0,1046122.1568457504,7,PSO,1
239,239.0,1046122.1568457504,8,PSO,1
240,240.0,1046122.1568457504,9,PSO,1
241,241.0,1046122.1568457504,10,PSO,1
242,242.0,-1531598.8696176866,0,PSO,2
243,243.0,-1531598.8696176866,1,PSO,2
244,244.0,-1531598.8696176866,2,PSO,2
245,245.0,-1531598.8696176866,3,PSO,2
246,246.0,-1531598.8696176866,4,PSO,2
247,247.0,-1531598.8696176866,5,PSO,2
248,248.0,-1531598.8696176866,6,PSO,2
249,249.0,-1531598.8696176866,7,PSO,2
250,250.0,-1531598.8696176866,8,PSO,2
251,251.0,-1531598.8696176866,9,PSO,2
252,252.0,-1531598.8696176866,10,PSO,2
253,253.0,2386144.801955985,0,PSO,3
254,254.0,2386144.801955985,1,PSO,3
255,255.0,2386144.801955985,2,PSO,3
256,256.0,2386144.801955985,3,PSO,3
257,257.0,2386144.801955985,4,PSO,3
258,258.0,2386144.801955985,5,PSO,3
259,259.0,2386144.801955985,6,PSO,3
260,260.0,2386144.801955985,7,PSO,3
261,261.0,1743368.731533046,8,PSO,3
262,262.0,1743368.731533046,9,PSO,3
263,263.0,1743368.731533046,10,PSO,3
264,264.0,1065859.0442200126,0,PSO,4
265,265.0,1065859.0442200126,1,PSO,4
266,266.0,1065859.0442200126,2,PSO,4
267,267.0,1065859.0442200126,3,PSO,4
268,268.0,632520.7269683579,4,PSO,4
269,269.0,632520.7269683579,5,PSO,4
270,270.0,632520.7269683579,6,PSO,4
271,271.0,632520.7269683579,7,PSO,4
272,272.0,632520.7269683579,8,PSO,4
273,273.0,632520.7269683579,9,PSO,4
274,274.0,632520.7269683579,10,PSO,4
