,Unnamed: 0,value,iteration,algorithm,replicate
0,0.0,-10926.404550675075,0,GA,0
1,1.0,-10926.404550675075,1,GA,0
2,2.0,-10926.404550675075,2,GA,0
3,3.0,-10926.404550675075,3,GA,0
4,4.0,-10926.404550675075,4,GA,0
5,5.0,-10926.404550675075,5,GA,0
6,6.0,-10926.404550675075,6,GA,0
7,7.0,-10926.404550675075,7,GA,0
8,8.0,-10926.404550675075,8,GA,0
9,9.0,-10926.404550675075,9,GA,0
10,10.0,-10926.404550675075,10,GA,0
11,11.0,-19509.398218192306,0,GA,1
12,12.0,-19509.398218192306,1,GA,1
13,13.0,-19509.398218192306,2,GA,1
14,14.0,-19509.398218192306,3,GA,1
15,15.0,-19509.398218192306,4,GA,1
16,16.0,-19509.398218192306,5,GA,1
17,17.0,-19509.398218192306,6,GA,1
18,18.0,-19509.398218192306,7,GA,1
19,19.0,-19509.398218192306,8,GA,1
20,20.0,-19509.398218192306,9,GA,1
21,21.0,-19509.398218192306,10,GA,1
22,22.0,-19730.533202685696,0,GA,2
23,23.0,-19730.533202685696,1,GA,2
24,24.0,-19730.533202685696,2,GA,2
25,25.0,-19730.533202685696,3,GA,2
26,26.0,-19730.533202685696,4,GA,2
27,27.0,-19730.533202685696,5,GA,2
28,28.0,-19730.533202685696,6,GA,2
29,29.0,-19730.533202685696,7,GA,2
30,30.0,-19730.533202685696,8,GA,2
31,31.0,-19730.533202685696,9,GA,2
32,32.0,-19730.533202685696,10,GA,2
33,33.0,-12900.819707215567,0,GA,3
34,34.0,-12900.819707215567,1,GA,3
35,35.0,-12900.819707215567,2,GA,3
36,36.0,-12900.819707215567,3,GA,3
37,37.0,-12900.819707215567,4,GA,3
38,38.0,-12900.819707215567,5,GA,3
39,39.0,-12900.819707215567,6,GA,3
40,40.0,-12900.819707215567,7,GA,3
41,41.0,-12900.819707215567,8,GA,3
42,42.0,-12900.819707215567,9,GA,3
43,43.0,-12900.819707215567,10,GA,3
44,44.0,-19591.6422278983,0,GA,4
45,45.0,-19591.6422278983,1,GA,4
46,46.0,-19591.6422278983,2,GA,4
47,47.0,-19591.6422278983,3,GA,4
48,48.0,-19591.6422278983,4,GA,4
49,49.0,-19591.6422278983,5,GA,4
50,50.0,-19591.6422278983,6,GA,4
51,51.0,-19591.6422278983,7,GA,4
52,52.0,-19591.6422278983,8,GA,4
53,53.0,-19591.6422278983,9,GA,4
54,54.0,-19591.6422278983,10,GA,4
55,55.0,-17788.567513011883,0,GA,5
56,56.0,-17788.567513011883,1,GA,5
57,57.0,-17788.567513011883,2,GA,5
58,58.0,-17788.567513011883,3,GA,5
59,59.0,-17788.567513011883,4,GA,5
60,60.0,-17788.567513011883,5,GA,5
61,61.0,-17788.567513011883,6,GA,5
62,62.0,-17788.567513011883,7,GA,5
63,63.0,-17788.567513011883,8,GA,5
64,64.0,-17788.567513011883,9,GA,5
65,65.0,-17788.567513011883,10,GA,5
66,66.0,-18767.585826205155,0,GA,6
67,67.0,-18767.585826205155,1,GA,6
68,68.0,-18767.585826205155,2,GA,6
69,69.0,-18767.585826205155,3,GA,6
70,70.0,-18767.585826205155,4,GA,6
71,71.0,-18767.585826205155,5,GA,6
72,72.0,-18767.585826205155,6,GA,6
73,73.0,-18767.585826205155,7,GA,6
74,74.0,-18767.585826205155,8,GA,6
75,75.0,-18767.585826205155,9,GA,6
76,76.0,-18767.585826205155,10,GA,6
77,77.0,-22537.47976122872,0,GA,7
78,78.0,-22537.47976122872,1,GA,7
79,79.0,-22537.47976122872,2,GA,7
80,80.0,-22537.47976122872,3,GA,7
81,81.0,-22537.47976122872,4,GA,7
82,82.0,-22537.47976122872,5,GA,7
83,83.0,-22537.47976122872,6,GA,7
84,84.0,-22537.47976122872,7,GA,7
85,85.0,-22537.47976122872,8,GA,7
86,86.0,-22537.47976122872,9,GA,7
87,87.0,-22537.47976122872,10,GA,7
88,88.0,-21979.446292066237,0,GA,8
89,89.0,-21979.446292066237,1,GA,8
90,90.0,-21979.446292066237,2,GA,8
91,91.0,-21979.446292066237,3,GA,8
92,92.0,-21979.446292066237,4,GA,8
93,93.0,-21979.446292066237,5,GA,8
94,94.0,-21979.446292066237,6,GA,8
95,95.0,-21979.446292066237,7,GA,8
96,96.0,-21979.446292066237,8,GA,8
97,97.0,-21979.446292066237,9,GA,8
98,98.0,-21979.446292066237,10,GA,8
99,99.0,-12285.987877292848,0,GA,9
100,100.0,-12285.987877292848,1,GA,9
101,101.0,-12285.987877292848,2,GA,9
102,102.0,-12285.987877292848,3,GA,9
103,103.0,-12285.987877292848,4,GA,9
104,104.0,-12285.987877292848,5,GA,9
105,105.0,-12285.987877292848,6,GA,9
106,106.0,-12285.987877292848,7,GA,9
107,107.0,-12285.987877292848,8,GA,9
108,108.0,-12285.987877292848,9,GA,9
109,109.0,-12285.987877292848,10,GA,9
110,110.0,-10926.404550675075,0,DE best1bin,0
111,111.0,-10926.404550675075,1,DE best1bin,0
112,112.0,-10926.404550675075,2,DE best1bin,0
113,113.0,-10926.404550675075,3,DE best1bin,0
114,114.0,-10926.404550675075,4,DE best1bin,0
115,115.0,-10926.404550675075,5,DE best1bin,0
116,116.0,-10926.404550675075,6,DE best1bin,0
117,117.0,-10926.404550675075,7,DE best1bin,0
