,Unnamed: 0,value,iteration,algorithm,replicate
0,0.0,625.4186448498459,0,GA,0
1,1.0,496.431488702828,1,GA,0
2,2.0,496.431488702828,2,GA,0
3,3.0,496.431488702828,3,GA,0
4,4.0,364.9313209087502,4,GA,0
5,5.0,364.9313209087502,5,GA,0
6,6.0,356.24052109939976,6,GA,0
7,7.0,356.24052109939976,7,GA,0
8,8.0,356.24052109939976,8,GA,0
9,9.0,356.24052109939976,9,GA,0
10,10.0,356.24052109939976,10,GA,0
11,11.0,636.1434704634402,0,GA,1
12,12.0,636.1434704634402,1,GA,1
13,13.0,636.1434704634402,2,GA,1
14,14.0,615.2083918302737,3,GA,1
15,15.0,615.2083918302737,4,GA,1
16,16.0,615.2083918302737,5,GA,1
17,17.0,615.2083918302737,6,GA,1
18,18.0,615.2083918302737,7,GA,1
19,19.0,615.2083918302737,8,GA,1
20,20.0,615.2083918302737,9,GA,1
21,21.0,559.915781231789,10,GA,1
22,22.0,554.1033556214235,0,GA,2
23,23.0,476.93000030530095,1,GA,2
24,24.0,476.93000030530095,2,GA,2
25,25.0,389.1640502004376,3,GA,2
26,26.0,389.1640502004376,4,GA,2
27,27.0,371.8546074023237,5,GA,2
28,28.0,371.8546074023237,6,GA,2
29,29.0,371.8546074023237,7,GA,2
30,30.0,371.8546074023237,8,GA,2
31,31.0,351.761695720867,9,GA,2
32,32.0,351.761695720867,10,GA,2
33,33.0,512.9709228374876,0,GA,3
34,34.0,512.9709228374876,1,GA,3
35,35.0,512.9709228374876,2,GA,3
36,36.0,512.3272160760963,3,GA,3
37,37.0,512.3272160760963,4,GA,3
38,38.0,512.3272160760963,5,GA,3
39,39.0,367.0016369617523,6,GA,3
40,40.0,367.0016369617523,7,GA,3
41,41.0,367.0016369617523,8,GA,3
42,42.0,367.0016369617523,9,GA,3
43,43.0,367.0016369617523,10,GA,3
44,44.0,483.6369149800264,0,GA,4
45,45.0,483.6369149800264,1,GA,4
46,46.0,483.6369149800264,2,GA,4
47,47.0,483.6369149800264,3,GA,4
48,48.0,483.6369149800264,4,GA,4
49,49.0,483.6369149800264,5,GA,4
50,50.0,483.6369149800264,6,GA,4
51,51.0,483.6369149800264,7,GA,4
52,52.0,481.02330228696223,8,GA,4
53,53.0,481.02330228696223,9,GA,4
54,54.0,481.02330228696223,10,GA,4
55,55.0,443.9454563605936,0,GA,5
56,56.0,443.9454563605936,1,GA,5
57,57.0,443.9454563605936,2,GA,5
58,58.0,443.9454563605936,3,GA,5
59,59.0,443.9454563605936,4,GA,5
60,60.0,443.9454563605936,5,GA,5
61,61.0,443.9454563605936,6,GA,5
62,62.0,443.9454563605936,7,GA,5
63,63.0,443.9454563605936,8,GA,5
64,64.0,443.9454563605936,9,GA,5
65,65.0,443.9454563605936,10,GA,5
66,66.0,632.7070166184279,0,GA,6
67,67.0,632.7070166184279,1,GA,6
68,68.0,632.7070166184279,2,GA,6
69,69.0,632.7070166184279,3,GA,6
70,70.0,632.7070166184279,4,GA,6
71,71.0,632.7070166184279,5,GA,6
72,72.0,632.7070166184279,6,GA,6
73,73.0,632.7070166184279,7,GA,6
74,74.0,632.7070166184279,8,GA,6
75,75.0,632.7070166184279,9,GA,6
76,76.0,632.7070166184279,10,GA,6
77,77.0,631.6893300596096,0,GA,7
78,78.0,631.6893300596096,1,GA,7
79,79.0,631.6893300596096,2,GA,7
80,80.0,631.6893300596096,3,GA,7
81,81.0,631.6893300596096,4,GA,7
82,82.0,631.6893300596096,5,GA,7
83,83.0,631.6893300596096,6,GA,7
84,84.0,631.6893300596096,7,GA,7
85,85.0,631.6893300596096,8,GA,7
86,86.0,631.6893300596096,9,GA,7
87,87.0,594.0488799187493,10,GA,7
88,88.0,454.1185172091207,0,GA,8
89,89.0,454.1185172091207,1,GA,8
90,90.0,454.1185172091207,2,GA,8
91,91.0,454.1185172091207,3,GA,8
92,92.0,454.1185172091207,4,GA,8
93,93.0,438.2355113087031,5,GA,8
94,94.0,438.2355113087031,6,GA,8
95,95.0,438.2355113087031,7,GA,8
96,96.0,438.2355113087031,8,GA,8
97,97.0,438.2355113087031,9,GA,8
98,98.0,438.2355113087031,10,GA,8
99,99.0,504.0199535652968,0,GA,9
100,100.0,504.0199535652968,1,GA,9
101,101.0,504.0199535652968,2,GA,9
102,102.0,504.0199535652968,3,GA,9
103,103.0,504.0199535652968,4,GA,9
104,104.0,504.0199535652968,5,GA,9
105,105.0,504.0199535652968,6,GA,9
106,106.0,504.0199535652968,7,GA,9
107,107.0,504.0199535652968,8,GA,9
