,Unnamed: 0,value,iteration,algorithm,replicate
0,0.0,784.9184103025018,0,GA,0
1,1.0,784.9184103025018,1,GA,0
2,2.0,784.9184103025018,2,GA,0
3,3.0,784.9184103025018,3,GA,0
4,4.0,784.9184103025018,4,GA,0
5,5.0,784.9184103025018,5,GA,0
6,6.0,784.9184103025018,6,GA,0
7,7.0,784.9184103025018,7,GA,0
8,8.0,784.9184103025018,8,GA,0
9,9.0,784.9184103025018,9,GA,0
10,10.0,784.9184103025018,10,GA,0
11,11.0,1066.080242572858,0,GA,1
12,12.0,1066.080242572858,1,GA,1
13,13.0,1066.080242572858,2,GA,1
14,14.0,1066.080242572858,3,GA,1
15,15.0,1066.080242572858,4,GA,1
16,16.0,1066.080242572858,5,GA,1
17,17.0,1066.080242572858,6,GA,1
18,18.0,1066.080242572858,7,GA,1
19,19.0,1066.080242572858,8,GA,1
20,20.0,1066.080242572858,9,GA,1
21,21.0,1066.080242572858,10,GA,1
22,22.0,809.4454909094886,0,GA,2
23,23.0,809.4454909094886,1,GA,2
24,24.0,809.4454909094886,2,GA,2
25,25.0,809.4454909094886,3,GA,2
26,26.0,809.4454909094886,4,GA,2
27,27.0,809.4454909094886,5,GA,2
28,28.0,809.4454909094886,6,GA,2
29,29.0,809.4454909094886,7,GA,2
30,30.0,809.4454909094886,8,GA,2
31,31.0,809.4454909094886,9,GA,2
32,32.0,809.4454909094886,10,GA,2
33,33.0,837.7162548213373,0,GA,3
34,34.0,837.7162548213373,1,GA,3
35,35.0,837.7162548213373,2,GA,3
36,36.0,837.7162548213373,3,GA,3
37,37.0,837.7162548213373,4,GA,3
38,38.0,837.7162548213373,5,GA,3
39,39.0,837.7162548213373,6,GA,3
40,40.0,837.7162548213373,7,GA,3
41,41.0,837.7162548213373,8,GA,3
42,42.0,837.7162548213373,9,GA,3
43,43.0,837.7162548213373,10,GA,3
44,44.0,981.0101233910756,0,GA,4
45,45.0,981.0101233910756,1,GA,4
46,46.0,981.0101233910756,2,GA,4
47,47.0,981.0101233910756,3,GA,4
48,48.0,981.0101233910756,4,GA,4
49,49.0,981.0101233910756,5,GA,4
50,50.0,981.0101233910756,6,GA,4
51,51.0,981.0101233910756,7,GA,4
