,Unnamed: 0,value,iteration,algorithm,replicate
0,0.0,125.17259369387244,0,GA,0
1,1.0,125.17259369387244,1,GA,0
2,2.0,124.80548033792788,2,GA,0
3,3.0,124.80548033792788,3,GA,0
4,4.0,121.00389769288934,4,GA,0
5,5.0,121.00389769288934,5,GA,0
6,6.0,121.00389769288934,6,GA,0
7,7.0,121.00389769288934,7,GA,0
8,8.0,121.00389769288934,8,GA,0
9,9.0,120.467600531239,9,GA,0
10,10.0,119.8185935748706,10,GA,0
11,11.0,125.38661825944472,0,GA,1
12,12.0,124.38534253888878,1,GA,1
13,13.0,124.38534253888878,2,GA,1
14,14.0,123.71736733550132,3,GA,1
15,15.0,123.71736733550132,4,GA,1
16,16.0,123.71736733550132,5,GA,1
17,17.0,123.71736733550132,6,GA,1
18,18.0,123.71736733550132,7,GA,1
19,19.0,123.71736733550132,8,GA,1
20,20.0,123.71736733550132,9,GA,1
21,21.0,123.71736733550132,10,GA,1
22,22.0,125.08146280256892,0,GA,2
23,23.0,124.98138953909536,1,GA,2
24,24.0,124.98138953909536,2,GA,2
25,25.0,124.98138953909536,3,GA,2
26,26.0,124.98138953909536,4,GA,2
27,27.0,124.98138953909536,5,GA,2
28,28.0,124.45854932043908,6,GA,2
29,29.0,122.65150864189644,7,GA,2
30,30.0,122.65150864189644,8,GA,2
31,31.0,122.65150864189644,9,GA,2
32,32.0,122.65150864189644,10,GA,2
33,33.0,125.68350904535043,0,GA,3
34,34.0,125.6686236906878,1,GA,3
35,35.0,124.82674697205648,2,GA,3
36,36.0,124.82674697205648,3,GA,3
37,37.0,124.82674697205648,4,GA,3
38,38.0,123.0839773857168,5,GA,3
39,39.0,123.0839773857168,6,GA,3
40,40.0,122.09625978253034,7,GA,3
41,41.0,122.09625978253034,8,GA,3
42,42.0,122.09625978253034,9,GA,3
43,43.0,122.09625978253034,10,GA,3
44,44.0,124.54133744068292,0,GA,4
45,45.0,124.520427426857,1,GA,4
46,46.0,124.520427426857,2,GA,4
47,47.0,124.520427426857,3,GA,4
48,48.0,124.16909070716508,4,GA,4
49,49.0,124.16909070716508,5,GA,4
50,50.0,124.16909070716508,6,GA,4
51,51.0,124.16909070716508,7,GA,4
52,52.0,124.16909070716508,8,GA,4
53,53.0,124.16909070716508,9,GA,4
54,54.0,124.16909070716508,10,GA,4
55,55.0,123.35032857532562,0,GA,5
56,56.0,123.35032857532562,1,GA,5
57,57.0,123.35032857532562,2,GA,5
58,58.0,123.35032857532562,3,GA,5
59,59.0,123.35032857532562,4,GA,5
60,60.0,123.35032857532562,5,GA,5
61,61.0,123.35032857532562,6,GA,5
62,62.0,122.47817172533792,7,GA,5
63,63.0,118.11487725310906,8,GA,5
64,64.0,118.11487725310906,9,GA,5
65,65.0,118.11487725310906,10,GA,5
66,66.0,124.87886278089051,0,GA,6
67,67.0,124.3496849270828,1,GA,6
68,68.0,123.39168896314824,2,GA,6
69,69.0,123.39168896314824,3,GA,6
70,70.0,123.39168896314824,4,GA,6
71,71.0,123.39168896314824,5,GA,6
72,72.0,118.65939140962053,6,GA,6
73,73.0,118.65939140962053,7,GA,6
74,74.0,118.65939140962053,8,GA,6
75,75.0,117.4977138822574,9,GA,6
76,76.0,116.92909369838146,10,GA,6
77,77.0,125.2418911491807,0,GA,7
78,78.0,124.08419426267706,1,GA,7
79,79.0,124.08419426267706,2,GA,7
80,80.0,124.08419426267706,3,GA,7
81,81.0,124.08419426267706,4,GA,7
82,82.0,124.08419426267706,5,GA,7
83,83.0,124.08419426267706,6,GA,7
84,84.0,124.08419426267706,7,GA,7
85,85.0,124.08419426267706,8,GA,7
86,86.0,124.08419426267706,9,GA,7
87,87.0,124.08419426267706,10,GA,7
88,88.0,125.22139640789474,0,GA,8
89,89.0,125.05714677748506,1,GA,8
90,90.0,125.05714677748506,2,GA,8
91,91.0,124.92830804461914,3,GA,8
92,92.0,124.64123306100464,4,GA,8
93,93.0,124.64123306100464,5,GA,8
94,94.0,124.64123306100464,6,GA,8
95,95.0,124.64123306100464,7,GA,8
96,96.0,122.7164385628632,8,GA,8
97,97.0,121.97448422403464,9,GA,8
98,98.0,121.97448422403464,10,GA,8
99,99.0,124.28326411590174,0,GA,9
100,100.0,124.28326411590174,1,GA,9
101,101.0,124.28326411590174,2,GA,9
102,102.0,123.97338291354386,3,GA,9
103,103.0,121.89160009648828,4,GA,9
104,104.0,121.89160009648828,5,GA,9
105,105.0,121.89160009648828,6,GA,9
106,106.0,121.89160009648828,7,GA,9
107,107.0,120.86205464208352,8,GA,9
108,108.0,120.05475909560366,9,GA,9
109,109.0,120.05475909560366,10,GA,9
110,110.0,125.17259369387244,0,DE best1bin,0
111,111.0,125.17259369387244,1,DE best1bin,0
112,112.0,125.17259369387244,2,DE best1bin,0
113,113.0,125.17259369387244,3,DE best1bin,0
114,114.0,125.17259369387244,4,DE best1bin,0
115,115.0,125.17259369387244,5,DE best1bin,0
116,116.0,125.17259369387244,6,DE best1bin,0
117,117.0,125.17259369387244,7,DE best1bin,0
118,118.0,125.17259369387244,8,DE best1bin,0
119,119.0,125.17259369387244,9,DE best1bin,0
120,120.0,125.17259369387244,10,DE best1bin,0
121,121.0,125.38661825944472,0,DE best1bin,1
122,122.0,125.30174468621831,1,DE best1bin,1
123,123.0,125.30174468621831,2,DE best1bin,1
124,124.0,125.30174468621831,3,DE best1bin,1
125,125.0,125.30174468621831,4,DE best1bin,1
126,126.0,125.30174468621831,5,DE best1bin,1
127,127.0,125.30174468621831,6,DE best1bin,1
128,128.0,125.30174468621831,7,DE best1bin,1
129,129.0,125.30174468621831,8,DE best1bin,1
130,130.0,125.30174468621831,9,DE best1bin,1
131,131.0,125.30174468621831,10,DE best1bin,1
132,132.0,125.08146280256892,0,DE best1bin,2
133,133.0,117.67684241787876,1,DE best1bin,2
134,134.0,117.67684241787876,2,DE best1bin,2
135,135.0,117.16887371507798,3,DE best1bin,2
136,136.0,117.16887371507798,4,DE best1bin,2
137,137.0,117.16887371507798,5,DE best1bin,2
138,138.0,117.16887371507798,6,DE best1bin,2
139,139.0,117.16887371507798,7,DE best1bin,2
140,140.0,113.13118880121162,8,DE best1bin,2
141,141.0,113.13118880121162,9,DE best1bin,2
142,142.0,109.30671592988872,10,DE best1bin,2
